time	V(in1)	V(in2)	V(in3)	V(in4)	V(in5)	V(in6)	V(vout)	V(n001)	Ix(U2:DRAIN)	Ix(U3:DRAIN)	Ix(U4:DRAIN)	Ix(U5:DRAIN)	Ix(U16:DRAIN)	Ix(U17:DRAIN)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.587360e-001	1.564112e-003	-5.609784e-014	-5.609173e-014	-5.607816e-014	-5.604992e-014	-5.599059e-014	-5.584708e-014
4.194303881376982e-003	3.355443e-001	3.355443e-001	3.355443e-001	3.355443e-001	3.355443e-001	3.355443e-001	1.404566e-001	1.382989e-003	-7.919937e-010	-7.918790e-010	-7.916232e-010	-7.910846e-010	-7.899122e-010	-7.866797e-010
5.805696118623019e-003	4.644557e-001	4.644557e-001	4.644557e-001	4.644557e-001	4.644557e-001	4.644557e-001	1.335275e-001	1.314360e-003	-6.763831e-009	-6.762838e-009	-6.760618e-009	-6.755922e-009	-6.745549e-009	-6.715680e-009
6.777215525507927e-003	5.421773e-001	5.421773e-001	5.421773e-001	5.421773e-001	5.421773e-001	5.421773e-001	1.293577e-001	1.273059e-003	-4.398550e-008	-4.397932e-008	-4.396536e-008	-4.393507e-008	-4.386378e-008	-4.362029e-008
8.056961186230184e-003	6.445569e-001	6.445569e-001	6.445569e-001	6.445569e-001	6.445569e-001	6.445569e-001	1.236648e-001	1.216670e-003	-3.398385e-007	-3.397280e-007	-3.394631e-007	-3.388113e-007	-3.368677e-007	-3.280699e-007
1.000000000000000e-002	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145699e-001	1.126577e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
1.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145608e-001	1.126578e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
1.010568517568708e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	7.545186e-001	1.146047e-001	1.127015e-003	-1.282240e-006	-1.281756e-006	-1.280592e-006	-1.277707e-006	-1.269029e-006	-8.358750e-007
1.011705552706125e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	6.635558e-001	1.146873e-001	1.127834e-003	-1.282278e-006	-1.281816e-006	-1.280717e-006	-1.278022e-006	-1.270070e-006	-3.714552e-007
1.013979622980958e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	4.816302e-001	1.148440e-001	1.129385e-003	-1.282351e-006	-1.281931e-006	-1.280952e-006	-1.278601e-006	-1.271928e-006	-4.555414e-008
1.015451859450333e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	3.638512e-001	1.149439e-001	1.130375e-003	-1.282397e-006	-1.282003e-006	-1.281100e-006	-1.278958e-006	-1.273033e-006	-1.139363e-009
1.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	1.152559e-001	1.133465e-003	-1.282539e-006	-1.282226e-006	-1.281545e-006	-1.280003e-006	-1.276064e-006	-5.571953e-014
2.000000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	1.152560e-001	1.133465e-003	-1.282539e-006	-1.282226e-006	-1.281545e-006	-1.280003e-006	-1.276064e-006	-5.571953e-014
2.002372237703027e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.897790e-001	1.150927e-001	1.131846e-003	-1.282465e-006	-1.282110e-006	-1.281313e-006	-1.279463e-006	-1.274522e-006	-2.540311e-010
2.005535221307063e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	4.428177e-001	1.148746e-001	1.129686e-003	-1.282365e-006	-1.281952e-006	-1.280994e-006	-1.278695e-006	-1.272174e-006	-2.550744e-007
2.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145608e-001	1.126578e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
2.010446477869293e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	7.642817e-001	8.000000e-001	1.146312e-001	1.127278e-003	-1.282252e-006	-1.281775e-006	-1.280632e-006	-1.277808e-006	-9.249296e-007	-1.227923e-006
2.011339433607881e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	6.928453e-001	8.000000e-001	1.147633e-001	1.128588e-003	-1.282314e-006	-1.281872e-006	-1.280831e-006	-1.278302e-006	-4.765912e-007	-1.230302e-006
2.013125345085056e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	5.499724e-001	8.000000e-001	1.150124e-001	1.131054e-003	-1.282428e-006	-1.282051e-006	-1.281193e-006	-1.279168e-006	-1.290634e-007	-1.234507e-006
2.016697168039405e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	2.642266e-001	8.000000e-001	1.154998e-001	1.135882e-003	-1.282648e-006	-1.282393e-006	-1.281867e-006	-1.280703e-006	-5.037962e-009	-1.242022e-006
2.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	1.159527e-001	1.140368e-003	-1.282849e-006	-1.282702e-006	-1.282466e-006	-1.282006e-006	-5.587274e-014	-1.248433e-006
3.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	1.159529e-001	1.140368e-003	-1.282849e-006	-1.282702e-006	-1.282466e-006	-1.282006e-006	-5.587274e-014	-1.248433e-006
3.010305439922571e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	7.755648e-001	1.159770e-001	1.140607e-003	-1.282859e-006	-1.282718e-006	-1.282496e-006	-1.282068e-006	-5.587434e-014	-1.003672e-006
3.010916319767712e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	7.266944e-001	1.160232e-001	1.141065e-003	-1.282879e-006	-1.282749e-006	-1.282553e-006	-1.282186e-006	-5.587739e-014	-6.310548e-007
3.012138079457995e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	6.289536e-001	1.161104e-001	1.141929e-003	-1.282917e-006	-1.282806e-006	-1.282660e-006	-1.282402e-006	-5.588303e-014	-2.475897e-007
3.014581598838561e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	4.334721e-001	1.162774e-001	1.143583e-003	-1.282989e-006	-1.282915e-006	-1.282863e-006	-1.282806e-006	-5.589366e-014	-1.133318e-008
3.015112961238868e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	3.909631e-001	1.163134e-001	1.143939e-003	-1.283004e-006	-1.282938e-006	-1.282906e-006	-1.282891e-006	-5.589591e-014	-6.230980e-010
3.016175686039482e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	3.059451e-001	1.163856e-001	1.144654e-003	-1.283035e-006	-1.282984e-006	-1.282991e-006	-1.283057e-006	-5.590034e-014	-1.584708e-010
3.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	1.166484e-001	1.147258e-003	-1.283146e-006	-1.283151e-006	-1.283295e-006	-1.283636e-006	-5.591611e-014	-5.579140e-014
4.000000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	1.166486e-001	1.147258e-003	-1.283146e-006	-1.283151e-006	-1.283295e-006	-1.283636e-006	-5.591611e-014	-5.579140e-014
4.000609375000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	4.875000e-002	4.875000e-002	1.165218e-001	1.145999e-003	-1.283092e-006	-1.283071e-006	-1.283148e-006	-1.283357e-006	-3.215892e-013	-3.207528e-013
4.001828124999999e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.462500e-001	1.462500e-001	1.162703e-001	1.143507e-003	-1.282985e-006	-1.282908e-006	-1.282848e-006	-1.282767e-006	-2.200084e-011	-2.192537e-011
4.004265624999996e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	3.412500e-001	3.412500e-001	1.157703e-001	1.138555e-003	-1.282768e-006	-1.282578e-006	-1.282229e-006	-1.281503e-006	-3.149302e-010	-3.137654e-010
4.005125000000004e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	4.100000e-001	4.100000e-001	1.155954e-001	1.136823e-003	-1.282691e-006	-1.282460e-006	-1.282002e-006	-1.281016e-006	-3.672391e-009	-3.656177e-009
4.006843750000020e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	5.475000e-001	5.475000e-001	1.152392e-001	1.133295e-003	-1.282530e-006	-1.282210e-006	-1.281508e-006	-1.279887e-006	-2.336960e-007	-2.262747e-007
4.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145611e-001	1.126578e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
4.010315624999998e+000	8.000000e-001	8.000000e-001	8.000000e-001	7.747500e-001	8.000000e-001	8.000000e-001	1.146615e-001	1.127579e-003	-1.282266e-006	-1.281797e-006	-1.280678e-006	-1.015219e-006	-1.268789e-006	-1.227090e-006
4.010946874999994e+000	8.000000e-001	8.000000e-001	8.000000e-001	7.242500e-001	8.000000e-001	8.000000e-001	1.148529e-001	1.129478e-003	-1.282355e-006	-1.281937e-006	-1.280963e-006	-6.253615e-007	-1.269411e-006	-1.227980e-006
4.012209374999986e+000	8.000000e-001	8.000000e-001	8.000000e-001	6.232500e-001	8.000000e-001	8.000000e-001	1.152130e-001	1.133044e-003	-1.282519e-006	-1.282192e-006	-1.281473e-006	-2.372823e-007	-1.270521e-006	-1.229614e-006
4.014734374999970e+000	8.000000e-001	8.000000e-001	8.000000e-001	4.212500e-001	8.000000e-001	8.000000e-001	1.159036e-001	1.139884e-003	-1.282827e-006	-1.282669e-006	-1.282402e-006	-4.891755e-009	-1.272545e-006	-1.232686e-006
4.014950000000033e+000	8.000000e-001	8.000000e-001	8.000000e-001	4.040000e-001	8.000000e-001	8.000000e-001	1.159620e-001	1.140462e-003	-1.282853e-006	-1.282708e-006	-1.282477e-006	-6.338494e-010	-1.272708e-006	-1.232941e-006
4.016243750000411e+000	8.000000e-001	8.000000e-001	8.000000e-001	3.005000e-001	8.000000e-001	8.000000e-001	1.163140e-001	1.143949e-003	-1.283004e-006	-1.282937e-006	-1.282902e-006	-1.087119e-010	-1.273629e-006	-1.234430e-006
4.017968750000916e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.625000e-001	8.000000e-001	8.000000e-001	1.167874e-001	1.148638e-003	-1.283203e-006	-1.283235e-006	-1.283440e-006	-1.400005e-011	-1.274789e-006	-1.236375e-006
4.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.173483e-001	1.154193e-003	-1.283434e-006	-1.283579e-006	-1.284048e-006	-5.592684e-014	-1.276096e-006	-1.238629e-006
5.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.173488e-001	1.154193e-003	-1.283434e-006	-1.283579e-006	-1.284048e-006	-5.592684e-014	-1.276096e-006	-1.238629e-006
5.010806250037475e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	7.355000e-001	1.174107e-001	1.154808e-003	-1.283459e-006	-1.283616e-006	-1.284111e-006	-5.592862e-014	-1.276618e-006	-7.395350e-007
5.012418750112425e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	6.065000e-001	1.175256e-001	1.155945e-003	-1.283505e-006	-1.283684e-006	-1.284226e-006	-5.593187e-014	-1.277530e-006	-2.468844e-007
5.015643750262324e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	3.485000e-001	1.177463e-001	1.158131e-003	-1.283593e-006	-1.283811e-006	-1.284442e-006	-5.593806e-014	-1.279108e-006	-2.156454e-008
5.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	3.486100e-014	1.180445e-001	1.161085e-003	-1.283710e-006	-1.283982e-006	-1.284727e-006	-5.594634e-014	-1.281041e-006	-5.575813e-014
6.000000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	1.180446e-001	1.161085e-003	-1.283710e-006	-1.283982e-006	-1.284727e-006	-5.594634e-014	-1.281041e-006	-5.575813e-014
6.004265624999996e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	3.412500e-001	1.177518e-001	1.158183e-003	-1.283595e-006	-1.283815e-006	-1.284449e-006	-5.593823e-014	-1.279201e-006	-3.137597e-010
6.005125000000004e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	4.100000e-001	1.176935e-001	1.157606e-003	-1.283572e-006	-1.283781e-006	-1.284392e-006	-5.593660e-014	-1.278799e-006	-3.657560e-009
6.006843750000020e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	5.475000e-001	1.175748e-001	1.156430e-003	-1.283525e-006	-1.283712e-006	-1.284275e-006	-5.593325e-014	-1.277904e-006	-2.283981e-007
6.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.173489e-001	1.154193e-003	-1.283434e-006	-1.283579e-006	-1.284048e-006	-5.592684e-014	-1.276096e-006	-1.238629e-006
6.010315624999998e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	7.747500e-001	8.000000e-001	1.173991e-001	1.154692e-003	-1.283454e-006	-1.283609e-006	-1.284099e-006	-5.592828e-014	-1.014300e-006	-1.239407e-006
6.010946874999994e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	7.242500e-001	8.000000e-001	1.174947e-001	1.155641e-003	-1.283493e-006	-1.283665e-006	-1.284196e-006	-5.593101e-014	-6.249643e-007	-1.240845e-006
6.012209374999986e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	6.232500e-001	8.000000e-001	1.176747e-001	1.157423e-003	-1.283564e-006	-1.283770e-006	-1.284372e-006	-5.593606e-014	-2.371812e-007	-1.243422e-006
6.014734374999970e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	4.212500e-001	8.000000e-001	1.180197e-001	1.160841e-003	-1.283700e-006	-1.283968e-006	-1.284703e-006	-5.594566e-014	-4.890286e-009	-1.248137e-006
6.014950000000033e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	4.040000e-001	8.000000e-001	1.180489e-001	1.161129e-003	-1.283712e-006	-1.283984e-006	-1.284731e-006	-5.594646e-014	-6.336772e-010	-1.248518e-006
6.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	1.709743e-014	8.000000e-001	1.187414e-001	1.167988e-003	-1.283977e-006	-1.284364e-006	-1.285344e-006	-5.596508e-014	-5.591631e-014	-1.256503e-006
7.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	1.187416e-001	1.167988e-003	-1.283977e-006	-1.284364e-006	-1.285344e-006	-5.596508e-014	-5.591631e-014	-1.256503e-006
7.010806250037475e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	7.355000e-001	1.188038e-001	1.168605e-003	-1.284000e-006	-1.284397e-006	-1.285396e-006	-5.596672e-014	-5.591993e-014	-7.474670e-007
7.012418750112425e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	6.065000e-001	1.189187e-001	1.169744e-003	-1.284043e-006	-1.284457e-006	-1.285491e-006	-5.596974e-014	-5.592651e-014	-2.482675e-007
7.015643750262324e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	3.485000e-001	1.191393e-001	1.171928e-003	-1.284124e-006	-1.284572e-006	-1.285669e-006	-5.597548e-014	-5.593885e-014	-2.161428e-008
7.020000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	3.486100e-014	1.194374e-001	1.174881e-003	-1.284234e-006	-1.284725e-006	-1.285905e-006	-5.598318e-014	-5.595521e-014	-5.582108e-014
8.000000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	1.194376e-001	1.174881e-003	-1.284234e-006	-1.284725e-006	-1.285905e-006	-5.598318e-014	-5.595521e-014	-5.582108e-014
8.004265624999997e+000	8.000000e-001	8.000000e-001	8.000000e-001	3.412500e-001	3.412500e-001	3.412500e-001	1.173868e-001	1.154561e-003	-1.283447e-006	-1.283596e-006	-1.284070e-006	-3.154282e-010	-3.151083e-010	-3.139193e-010
8.005125000000005e+000	8.000000e-001	8.000000e-001	8.000000e-001	4.100000e-001	4.100000e-001	4.100000e-001	1.169784e-001	1.150516e-003	-1.283281e-006	-1.283351e-006	-1.283645e-006	-3.678563e-009	-3.674001e-009	-3.657688e-009
8.006843750000021e+000	8.000000e-001	8.000000e-001	8.000000e-001	5.475000e-001	5.475000e-001	5.475000e-001	1.161463e-001	1.142274e-003	-1.282924e-006	-1.282811e-006	-1.282641e-006	-2.353148e-007	-2.337003e-007	-2.262788e-007
8.010000000000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145617e-001	1.126578e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
8.010315624999997e+000	8.000000e-001	8.000000e-001	7.747500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.147630e-001	1.128587e-003	-1.282313e-006	-1.281871e-006	-1.017137e-006	-1.277739e-006	-1.268628e-006	-1.226861e-006
8.010946874999993e+000	8.000000e-001	8.000000e-001	7.242500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.151463e-001	1.132389e-003	-1.282488e-006	-1.282145e-006	-6.262039e-007	-1.278109e-006	-1.268951e-006	-1.227318e-006
8.012209374999985e+000	8.000000e-001	8.000000e-001	6.232500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.158673e-001	1.139530e-003	-1.282806e-006	-1.282633e-006	-2.375044e-007	-1.278768e-006	-1.269542e-006	-1.228165e-006
8.014734374999968e+000	8.000000e-001	8.000000e-001	4.212500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.172503e-001	1.153227e-003	-1.283394e-006	-1.283519e-006	-4.895199e-009	-1.279972e-006	-1.270651e-006	-1.229784e-006
8.014950000000034e+000	8.000000e-001	8.000000e-001	4.040000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.173672e-001	1.154385e-003	-1.283442e-006	-1.283591e-006	-6.342644e-010	-1.280069e-006	-1.270742e-006	-1.229919e-006
8.017968750000968e+000	8.000000e-001	8.000000e-001	1.625000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.190206e-001	1.170762e-003	-1.284076e-006	-1.284501e-006	-1.400845e-011	-1.281309e-006	-1.271969e-006	-1.231790e-006
8.020000000000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.201442e-001	1.181891e-003	-1.284485e-006	-1.285074e-006	-5.595268e-014	-1.282089e-006	-1.272770e-006	-1.233038e-006
9.010000000000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.201453e-001	1.181891e-003	-1.284485e-006	-1.285074e-006	-5.595268e-014	-1.282089e-006	-1.272770e-006	-1.233038e-006
9.010806250039581e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	7.355000e-001	1.202072e-001	1.182505e-003	-1.284507e-006	-1.285104e-006	-5.595353e-014	-1.282245e-006	-1.273415e-006	-7.370346e-007
9.012418750118743e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	6.065000e-001	1.203221e-001	1.183644e-003	-1.284547e-006	-1.285158e-006	-5.595511e-014	-1.282526e-006	-1.274542e-006	-2.464395e-007
9.015643750277066e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	3.485000e-001	1.205430e-001	1.185831e-003	-1.284623e-006	-1.285261e-006	-5.595814e-014	-1.283040e-006	-1.276488e-006	-2.154945e-008
9.020000000000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	3.486100e-014	1.208414e-001	1.188787e-003	-1.284724e-006	-1.285400e-006	-5.596221e-014	-1.283704e-006	-1.278871e-006	-5.573997e-014
1.000000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	1.208416e-001	1.188787e-003	-1.284724e-006	-1.285400e-006	-5.596221e-014	-1.283704e-006	-1.278871e-006	-5.573997e-014
1.000426562500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	3.412500e-001	1.205485e-001	1.185883e-003	-1.284625e-006	-1.285264e-006	-5.595822e-014	-1.283061e-006	-1.276605e-006	-3.136006e-010
1.000512500000001e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	4.100000e-001	1.204901e-001	1.185305e-003	-1.284605e-006	-1.285237e-006	-5.595742e-014	-1.282928e-006	-1.276108e-006	-3.655375e-009
1.000684375000002e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	5.475000e-001	1.203713e-001	1.184129e-003	-1.284564e-006	-1.285181e-006	-5.595579e-014	-1.282644e-006	-1.275004e-006	-2.274065e-007
1.001000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.201454e-001	1.181891e-003	-1.284485e-006	-1.285074e-006	-5.595268e-014	-1.282089e-006	-1.272770e-006	-1.233038e-006
1.001031562500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	7.747500e-001	8.000000e-001	1.201955e-001	1.182390e-003	-1.284503e-006	-1.285098e-006	-5.595337e-014	-1.282216e-006	-1.012186e-006	-1.233893e-006
1.001094687499999e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	7.242500e-001	8.000000e-001	1.202912e-001	1.183339e-003	-1.284536e-006	-1.285144e-006	-5.595469e-014	-1.282452e-006	-6.240620e-007	-1.235475e-006
1.001220937499999e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	6.232500e-001	8.000000e-001	1.204713e-001	1.185123e-003	-1.284598e-006	-1.285228e-006	-5.595716e-014	-1.282876e-006	-2.369579e-007	-1.238314e-006
1.001473437499997e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	4.212500e-001	8.000000e-001	1.208167e-001	1.188543e-003	-1.284716e-006	-1.285388e-006	-5.596187e-014	-1.283650e-006	-4.887232e-009	-1.243514e-006
1.001495000000003e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	4.040000e-001	8.000000e-001	1.208458e-001	1.188832e-003	-1.284726e-006	-1.285402e-006	-5.596227e-014	-1.283713e-006	-6.333308e-010	-1.243935e-006
1.002000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	1.709743e-014	8.000000e-001	1.215390e-001	1.195698e-003	-1.284956e-006	-1.285710e-006	-5.597159e-014	-1.285035e-006	-5.589571e-014	-1.252766e-006
1.101000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	1.215393e-001	1.195698e-003	-1.284956e-006	-1.285710e-006	-5.597159e-014	-1.285035e-006	-5.589571e-014	-1.252766e-006
1.101080625003958e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	7.355000e-001	1.216015e-001	1.196315e-003	-1.284976e-006	-1.285737e-006	-5.597242e-014	-1.285141e-006	-5.589953e-014	-7.458147e-007
1.101241875011874e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	6.065000e-001	1.217164e-001	1.197454e-003	-1.285013e-006	-1.285786e-006	-5.597395e-014	-1.285332e-006	-5.590647e-014	-2.479821e-007
1.101564375027707e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	3.485000e-001	1.219372e-001	1.199640e-003	-1.285084e-006	-1.285879e-006	-5.597687e-014	-1.285683e-006	-5.591942e-014	-2.160352e-008
1.102000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	3.486100e-014	1.222356e-001	1.202596e-003	-1.285179e-006	-1.286004e-006	-5.598081e-014	-1.286138e-006	-5.593652e-014	-5.580700e-014
1.200000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	1.222357e-001	1.202596e-003	-1.285179e-006	-1.286004e-006	-5.598081e-014	-1.286138e-006	-5.593652e-014	-5.580700e-014
1.200182812500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	1.462500e-001	1.462500e-001	1.218570e-001	1.198841e-003	-1.285058e-006	-1.285845e-006	-5.597580e-014	-1.285549e-006	-2.201252e-011	-2.193523e-011
1.200426562500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	3.412500e-001	3.412500e-001	1.213566e-001	1.193885e-003	-1.284896e-006	-1.285629e-006	-5.596914e-014	-1.284699e-006	-3.151080e-010	-3.139191e-010
1.200512500000001e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	4.100000e-001	4.100000e-001	1.211815e-001	1.192150e-003	-1.284838e-006	-1.285552e-006	-5.596679e-014	-1.284375e-006	-3.674742e-009	-3.658392e-009
1.200684375000002e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	5.475000e-001	5.475000e-001	1.208248e-001	1.188618e-003	-1.284718e-006	-1.285390e-006	-5.596196e-014	-1.283630e-006	-2.344642e-007	-2.274146e-007
1.201000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.201457e-001	1.181891e-003	-1.284485e-006	-1.285074e-006	-5.595268e-014	-1.282089e-006	-1.272770e-006	-1.233038e-006
1.201031562500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	7.747500e-001	8.000000e-001	8.000000e-001	1.202464e-001	1.182894e-003	-1.284521e-006	-1.285122e-006	-5.595407e-014	-1.018146e-006	-1.273043e-006	-1.233478e-006
1.201094687499999e+001	8.000000e-001	8.000000e-001	0.000000e+000	7.242500e-001	8.000000e-001	8.000000e-001	1.204380e-001	1.184796e-003	-1.284587e-006	-1.285213e-006	-5.595670e-014	-6.266535e-007	-1.273541e-006	-1.234285e-006
1.201220937499999e+001	8.000000e-001	8.000000e-001	0.000000e+000	6.232500e-001	8.000000e-001	8.000000e-001	1.207985e-001	1.188366e-003	-1.284709e-006	-1.285378e-006	-5.596161e-014	-2.376268e-007	-1.274429e-006	-1.235765e-006
