time	V(vout)	I(R2)	Ix(U2:DRAIN)	Ix(U3:DRAIN)	Ix(U4:DRAIN)	Ix(U5:DRAIN)	Ix(U7:DRAIN)	Ix(U8:DRAIN)	Ix(U9:DRAIN)	Ix(U10:DRAIN)	Ix(U16:DRAIN)	Ix(U17:DRAIN)	Ix(U18:DRAIN)	Ix(U19:DRAIN)
5.001749999999998e+001	2.376420e+000	-1.235809e-006	-5.921912e-014	-5.921918e-014	-1.353326e-006	-1.353320e-006	8.335103e-014	1.183896e-006	1.183898e-006	8.335135e-014	-1.065023e-011	-1.353324e-006	1.593166e-007	8.335113e-014
5.001849999999998e+001	2.374841e+000	-1.251598e-006	-5.921912e-014	-5.921919e-014	-1.353326e-006	-1.353322e-006	8.335098e-014	1.183896e-006	1.183898e-006	8.335125e-014	-1.328830e-012	-1.353326e-006	4.121388e-007	8.335103e-014
5.001900000000000e+001	2.373509e+000	-1.264911e-006	-5.921912e-014	-5.921920e-014	-1.353327e-006	-1.353323e-006	8.335094e-014	1.183896e-006	1.183898e-006	8.335117e-014	-4.411385e-013	-1.353327e-006	6.252665e-007	8.335094e-014
5.002000000000000e+001	2.370020e+000	-1.299807e-006	-5.921912e-014	-5.921924e-014	-1.353329e-006	-1.353327e-006	8.335084e-014	1.183895e-006	1.183898e-006	8.335096e-014	-5.921887e-014	-1.353331e-006	1.183904e-006	8.335073e-014
5.029349999999936e+001	2.370016e+000	-1.299842e-006	-5.921912e-014	-5.921924e-014	-1.353329e-006	-1.353327e-006	8.335084e-014	1.183895e-006	1.183898e-006	8.335096e-014	-5.921887e-014	-1.353331e-006	1.183904e-006	8.335073e-014
5.101000000000000e+001	2.370016e+000	-1.299842e-006	-5.921912e-014	-5.921924e-014	-1.353329e-006	-1.353327e-006	8.335084e-014	1.183895e-006	1.183898e-006	8.335096e-014	-5.921887e-014	-1.353331e-006	1.183904e-006	8.335073e-014
5.101009999999999e+001	2.369713e+000	-1.302872e-006	-5.921912e-014	-5.921924e-014	-1.353329e-006	-1.353327e-006	8.335083e-014	1.183895e-006	1.183898e-006	8.335094e-014	-5.921890e-014	-1.255862e-006	1.183904e-006	8.524803e-014
5.101029999999999e+001	2.369154e+000	-1.308462e-006	-5.921912e-014	-5.921925e-014	-1.353329e-006	-1.353328e-006	8.335081e-014	1.183894e-006	1.183898e-006	8.335091e-014	-5.921896e-014	-1.076716e-006	1.183902e-006	9.033259e-014
5.101069999999999e+001	2.368237e+000	-1.317639e-006	-5.921912e-014	-5.921926e-014	-1.353330e-006	-1.353329e-006	8.335079e-014	1.183894e-006	1.183898e-006	8.335085e-014	-5.921906e-014	-7.831426e-007	1.183899e-006	1.124856e-013
5.101149999999999e+001	2.366980e+000	-1.330209e-006	-5.921912e-014	-5.921927e-014	-1.353330e-006	-1.353330e-006	8.335075e-014	1.183894e-006	1.183898e-006	8.335078e-014	-5.921920e-014	-3.810685e-007	1.183896e-006	3.040564e-013
5.101249999999999e+001	2.366154e+000	-1.338468e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353331e-006	8.335073e-014	1.183894e-006	1.183898e-006	8.335073e-014	-5.921930e-014	-1.169135e-007	1.183893e-006	2.185655e-012
5.101349999999999e+001	2.365862e+000	-1.341381e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353331e-006	8.335072e-014	1.183894e-006	1.183898e-006	8.335071e-014	-5.921933e-014	-2.378670e-008	1.183893e-006	2.460566e-011
5.101449999999998e+001	2.365798e+000	-1.342023e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353331e-006	8.335072e-014	1.183894e-006	1.183898e-006	8.335071e-014	-5.921933e-014	-3.614840e-009	1.183892e-006	3.532535e-010
5.101549999999998e+001	2.365774e+000	-1.342262e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353331e-006	8.335072e-014	1.183894e-006	1.183898e-006	8.335071e-014	-5.921933e-014	-5.045882e-010	1.183892e-006	4.915813e-009
5.101649999999998e+001	2.365669e+000	-1.343310e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353331e-006	8.335072e-014	1.183894e-006	1.183898e-006	8.335070e-014	-5.921935e-014	-7.177053e-011	1.183892e-006	3.806348e-008
5.101749999999998e+001	2.365291e+000	-1.347097e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353332e-006	8.335071e-014	1.183893e-006	1.183898e-006	8.335067e-014	-5.921939e-014	-1.065052e-011	1.183891e-006	1.593111e-007
5.101849999999998e+001	2.364501e+000	-1.354991e-006	-5.921912e-014	-5.921930e-014	-1.353331e-006	-1.353332e-006	8.335068e-014	1.183893e-006	1.183898e-006	8.335062e-014	-5.921948e-014	-1.328863e-012	1.183889e-006	4.121262e-007
5.101900000000000e+001	2.363836e+000	-1.361647e-006	-5.921912e-014	-5.921931e-014	-1.353332e-006	-1.353333e-006	8.335066e-014	1.183893e-006	1.183898e-006	8.335058e-014	-5.921955e-014	-4.411486e-013	1.183887e-006	6.252486e-007
5.102000000000000e+001	2.362091e+000	-1.379095e-006	-5.921912e-014	-5.921933e-014	-1.353333e-006	-1.353335e-006	8.335061e-014	1.183893e-006	1.183898e-006	8.335048e-014	-5.921975e-014	-5.922006e-014	1.183882e-006	1.183874e-006
5.131149999999932e+001	2.362089e+000	-1.379113e-006	-5.921912e-014	-5.921933e-014	-1.353333e-006	-1.353335e-006	8.335061e-014	1.183893e-006	1.183898e-006	8.335048e-014	-5.921975e-014	-5.922006e-014	1.183882e-006	1.183874e-006
5.200000000000000e+001	2.362089e+000	-1.379113e-006	-5.921912e-014	-5.921933e-014	-1.353333e-006	-1.353335e-006	8.335061e-014	1.183893e-006	1.183898e-006	8.335048e-014	-5.921975e-014	-5.922006e-014	1.183882e-006	1.183874e-006
5.200010000000000e+001	2.362717e+000	-1.372837e-006	-5.921912e-014	-5.921932e-014	-1.353332e-006	-1.353334e-006	8.335063e-014	1.183893e-006	1.183898e-006	8.335052e-014	-7.116966e-014	-7.117003e-014	1.116568e-006	1.116560e-006
5.200030000000000e+001	2.363905e+000	-1.360950e-006	-5.921912e-014	-5.921931e-014	-1.353332e-006	-1.353333e-006	8.335066e-014	1.183893e-006	1.183898e-006	8.335059e-014	-1.051198e-013	-1.051204e-013	9.896049e-007	9.895981e-007
5.200070000000000e+001	2.365980e+000	-1.340203e-006	-5.921912e-014	-5.921929e-014	-1.353331e-006	-1.353331e-006	8.335073e-014	1.183894e-006	1.183898e-006	8.335071e-014	-2.637266e-013	-2.637281e-013	7.683304e-007	7.683249e-007
5.200150000000000e+001	2.369173e+000	-1.308275e-006	-5.921912e-014	-5.921925e-014	-1.353329e-006	-1.353328e-006	8.335082e-014	1.183894e-006	1.183898e-006	8.335092e-014	-1.546338e-012	-1.546348e-012	4.278328e-007	4.278295e-007
5.200250000000000e+001	2.371691e+000	-1.283092e-006	-5.921912e-014	-5.921922e-014	-1.353328e-006	-1.353325e-006	8.335089e-014	1.183895e-006	1.183898e-006	8.335106e-014	-1.065035e-011	-1.065042e-011	1.593140e-007	1.593126e-007
5.200350000000000e+001	2.372829e+000	-1.271712e-006	-5.921912e-014	-5.921921e-014	-1.353327e-006	-1.353324e-006	8.335092e-014	1.183895e-006	1.183898e-006	8.335113e-014	-7.176928e-011	-7.176981e-011	3.806438e-008	3.806398e-008
5.200449999999999e+001	2.373144e+000	-1.268560e-006	-5.921912e-014	-5.921921e-014	-1.353327e-006	-1.353323e-006	8.335094e-014	1.183896e-006	1.183898e-006	8.335115e-014	-5.045788e-010	-5.045828e-010	4.915958e-009	4.915896e-009
5.200549999999999e+001	2.373216e+000	-1.267841e-006	-5.921912e-014	-5.921921e-014	-1.353327e-006	-1.353323e-006	8.335094e-014	1.183896e-006	1.183898e-006	8.335115e-014	-3.614770e-009	-3.614799e-009	3.532641e-010	3.532596e-010
5.200649999999999e+001	2.373408e+000	-1.265922e-006	-5.921912e-014	-5.921920e-014	-1.353327e-006	-1.353323e-006	8.335094e-014	1.183896e-006	1.183898e-006	8.335117e-014	-2.378625e-008	-2.378643e-008	2.460630e-011	2.460603e-011
5.200749999999999e+001	2.374280e+000	-1.257199e-006	-5.921912e-014	-5.921920e-014	-1.353327e-006	-1.353322e-006	8.335097e-014	1.183896e-006	1.183898e-006	8.335122e-014	-1.169115e-007	-1.169123e-007	2.185702e-012	2.185682e-012
5.200849999999998e+001	2.376504e+000	-1.234967e-006	-5.921912e-014	-5.921918e-014	-1.353326e-006	-1.353320e-006	8.335103e-014	1.183897e-006	1.183898e-006	8.335136e-014	-3.543080e-007	-3.543100e-007	2.703378e-013	2.703361e-013
5.200900000000000e+001	2.378884e+000	-1.211164e-006	-5.921912e-014	-5.921915e-014	-1.353324e-006	-1.353317e-006	8.335110e-014	1.183897e-006	1.183898e-006	8.335150e-014	-6.084022e-007	-6.084052e-007	1.367380e-013	1.367373e-013
5.201000000000000e+001	2.385863e+000	-1.141375e-006	-5.921912e-014	-5.921908e-014	-1.353321e-006	-1.353310e-006	8.335130e-014	1.183899e-006	1.183898e-006	8.335192e-014	-1.353308e-006	-1.353314e-006	8.335205e-014	8.335171e-014
5.201009999999999e+001	2.384656e+000	-1.153441e-006	-5.921912e-014	-5.921909e-014	-1.353322e-006	-1.255843e-006	8.335127e-014	1.183899e-006	1.183898e-006	8.524927e-014	-1.353309e-006	-1.353314e-006	8.335201e-014	8.335169e-014
5.201029999999999e+001	2.382423e+000	-1.175780e-006	-5.921912e-014	-5.921912e-014	-1.353323e-006	-1.076699e-006	8.335120e-014	1.183898e-006	1.183898e-006	9.033395e-014	-1.353310e-006	-1.353315e-006	8.335194e-014	8.335165e-014
5.201069999999999e+001	2.378752e+000	-1.212486e-006	-5.921912e-014	-5.921915e-014	-1.353324e-006	-7.831290e-007	8.335110e-014	1.183897e-006	1.183898e-006	1.124875e-013	-1.353312e-006	-1.353316e-006	8.335183e-014	8.335160e-014
5.201149999999999e+001	2.373724e+000	-1.262765e-006	-5.921912e-014	-5.921920e-014	-1.353327e-006	-3.810609e-007	8.335095e-014	1.183896e-006	1.183898e-006	3.040636e-013	-1.353314e-006	-1.353317e-006	8.335167e-014	8.335153e-014
5.201249999999999e+001	2.370420e+000	-1.295804e-006	-5.921912e-014	-5.921924e-014	-1.353329e-006	-1.169107e-007	8.335085e-014	1.183895e-006	1.183898e-006	2.185725e-012	-1.353316e-006	-1.353318e-006	8.335157e-014	8.335147e-014
5.201349999999999e+001	2.369255e+000	-1.307457e-006	-5.921912e-014	-5.921925e-014	-1.353329e-006	-2.378603e-008	8.335082e-014	1.183894e-006	1.183898e-006	2.460664e-011	-1.353317e-006	-1.353318e-006	8.335154e-014	8.335146e-014
5.201449999999998e+001	2.368998e+000	-1.310022e-006	-5.921912e-014	-5.921925e-014	-1.353329e-006	-3.614733e-009	8.335081e-014	1.183894e-006	1.183898e-006	3.532696e-010	-1.353317e-006	-1.353318e-006	8.335153e-014	8.335145e-014
5.201549999999998e+001	2.368902e+000	-1.310981e-006	-5.921912e-014	-5.921925e-014	-1.353329e-006	-5.045739e-010	8.335081e-014	1.183894e-006	1.183898e-006	4.916036e-009	-1.353317e-006	-1.353318e-006	8.335153e-014	8.335145e-014
5.201649999999998e+001	2.368483e+000	-1.315173e-006	-5.921912e-014	-5.921926e-014	-1.353329e-006	-7.176862e-011	8.335080e-014	1.183894e-006	1.183898e-006	3.806492e-008	-1.353317e-006	-1.353318e-006	8.335152e-014	8.335144e-014
5.201749999999998e+001	2.366968e+000	-1.330321e-006	-5.921912e-014	-5.921927e-014	-1.353330e-006	-1.065025e-011	8.335075e-014	1.183894e-006	1.183898e-006	1.593162e-007	-1.353318e-006	-1.353319e-006	8.335147e-014	8.335142e-014
5.201849999999998e+001	2.363811e+000	-1.361900e-006	-5.921912e-014	-5.921931e-014	-1.353332e-006	-1.328833e-012	8.335066e-014	1.183893e-006	1.183898e-006	4.121378e-007	-1.353320e-006	-1.353320e-006	8.335138e-014	8.335137e-014
5.201900000000000e+001	2.361148e+000	-1.388526e-006	-5.921912e-014	-5.921934e-014	-1.353333e-006	-4.411393e-013	8.335058e-014	1.183892e-006	1.183898e-006	6.252652e-007	-1.353321e-006	-1.353320e-006	8.335129e-014	8.335133e-014
5.202000000000000e+001	2.354169e+000	-1.458320e-006	-5.921912e-014	-5.921941e-014	-1.353337e-006	-5.921895e-014	8.335038e-014	1.183890e-006	1.183898e-006	1.183902e-006	-1.353325e-006	-1.353322e-006	8.335108e-014	8.335123e-014
5.232649999999929e+001	2.354162e+000	-1.458390e-006	-5.921912e-014	-5.921941e-014	-1.353337e-006	-5.921895e-014	8.335038e-014	1.183890e-006	1.183898e-006	1.183902e-006	-1.353325e-006	-1.353322e-006	8.335108e-014	8.335123e-014
5.301000000000000e+001	2.354162e+000	-1.458390e-006	-5.921912e-014	-5.921941e-014	-1.353337e-006	-5.921895e-014	8.335038e-014	1.183890e-006	1.183898e-006	1.183902e-006	-1.353325e-006	-1.353322e-006	8.335108e-014	8.335123e-014
5.301009999999999e+001	2.353858e+000	-1.461419e-006	-5.921912e-014	-5.921941e-014	-1.353337e-006	-5.921897e-014	8.335037e-014	1.183890e-006	1.183898e-006	1.183902e-006	-1.353325e-006	-1.255854e-006	8.335104e-014	8.524855e-014
5.301029999999999e+001	2.353299e+000	-1.467010e-006	-5.921912e-014	-5.921942e-014	-1.353337e-006	-5.921899e-014	8.335035e-014	1.183890e-006	1.183898e-006	1.183901e-006	-1.353327e-006	-1.076709e-006	8.335097e-014	9.033315e-014
5.301069999999999e+001	2.352382e+000	-1.476187e-006	-5.921912e-014	-5.921943e-014	-1.353337e-006	-5.921904e-014	8.335033e-014	1.183890e-006	1.183898e-006	1.183900e-006	-1.353328e-006	-7.831370e-007	8.335086e-014	1.124863e-013
5.301149999999999e+001	2.351125e+000	-1.488756e-006	-5.921912e-014	-5.921944e-014	-1.353338e-006	-5.921912e-014	8.335029e-014	1.183889e-006	1.183898e-006	1.183898e-006	-1.353331e-006	-3.810654e-007	8.335071e-014	3.040593e-013
5.301249999999999e+001	2.350299e+000	-1.497016e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921916e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183897e-006	-1.353333e-006	-1.169124e-007	8.335060e-014	2.185684e-012
5.301349999999999e+001	2.350008e+000	-1.499929e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921918e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353333e-006	-2.378642e-008	8.335056e-014	2.460606e-011
5.301449999999998e+001	2.349943e+000	-1.500570e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921918e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353334e-006	-3.614796e-009	8.335056e-014	3.532601e-010
5.301549999999998e+001	2.349920e+000	-1.500810e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921918e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353334e-006	-5.045824e-010	8.335056e-014	4.915904e-009
5.301649999999998e+001	2.349815e+000	-1.501858e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921919e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353334e-006	-7.176974e-011	8.335054e-014	3.806407e-008
5.301749999999998e+001	2.349436e+000	-1.505645e-006	-5.921912e-014	-5.921946e-014	-1.353339e-006	-5.921920e-014	8.335024e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353335e-006	-1.065041e-011	8.335050e-014	1.593132e-007
5.301849999999998e+001	2.348647e+000	-1.513539e-006	-5.921912e-014	-5.921947e-014	-1.353339e-006	-5.921925e-014	8.335022e-014	1.183889e-006	1.183898e-006	1.183894e-006	-1.353336e-006	-1.328851e-012	8.335040e-014	4.121309e-007
5.301900000000000e+001	2.347981e+000	-1.520195e-006	-5.921912e-014	-5.921948e-014	-1.353340e-006	-5.921929e-014	8.335020e-014	1.183889e-006	1.183898e-006	1.183893e-006	-1.353338e-006	-4.411448e-013	8.335032e-014	6.252553e-007
5.302000000000000e+001	2.346236e+000	-1.537643e-006	-5.921912e-014	-5.921949e-014	-1.353341e-006	-5.921939e-014	8.335015e-014	1.183888e-006	1.183898e-006	1.183891e-006	-1.353341e-006	-5.921961e-014	8.335010e-014	1.183885e-006
5.334449999999924e+001	2.346235e+000	-1.537660e-006	-5.921912e-014	-5.921949e-014	-1.353341e-006	-5.921939e-014	8.335015e-014	1.183888e-006	1.183898e-006	1.183891e-006	-1.353341e-006	-5.921961e-014	8.335010e-014	1.183885e-006
5.400000000000000e+001	2.346235e+000	-1.537660e-006	-5.921912e-014	-5.921949e-014	-1.353341e-006	-5.921939e-014	8.335015e-014	1.183888e-006	1.183898e-006	1.183891e-006	-1.353341e-006	-5.921961e-014	8.335010e-014	1.183885e-006
5.400010000000000e+001	2.346444e+000	-1.535568e-006	-5.921912e-014	-5.921949e-014	-1.353340e-006	-5.921937e-014	8.335016e-014	1.183888e-006	1.183898e-006	1.183891e-006	-1.353341e-006	-7.116952e-014	8.335013e-014	1.116571e-006
5.400030000000000e+001	2.346840e+000	-1.531606e-006	-5.921912e-014	-5.921948e-014	-1.353340e-006	-5.921935e-014	8.335017e-014	1.183888e-006	1.183898e-006	1.183892e-006	-1.353340e-006	-1.051197e-013	8.335018e-014	9.896066e-007
5.400070000000000e+001	2.347531e+000	-1.524691e-006	-5.921912e-014	-5.921948e-014	-1.353340e-006	-5.921931e-014	8.335019e-014	1.183889e-006	1.183898e-006	1.183893e-006	-1.353339e-006	-2.637269e-013	8.335026e-014	7.683306e-007
5.400150000000000e+001	2.348596e+000	-1.514048e-006	-5.921912e-014	-5.921947e-014	-1.353339e-006	-5.921925e-014	8.335022e-014	1.183889e-006	1.183898e-006	1.183894e-006	-1.353336e-006	-1.546344e-012	8.335039e-014	4.278319e-007
5.400250000000000e+001	2.349435e+000	-1.505654e-006	-5.921912e-014	-5.921946e-014	-1.353339e-006	-5.921920e-014	8.335024e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353335e-006	-1.065041e-011	8.335050e-014	1.593132e-007
5.400350000000000e+001	2.349814e+000	-1.501861e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921919e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353334e-006	-7.176974e-011	8.335054e-014	3.806407e-008
5.400449999999999e+001	2.349920e+000	-1.500810e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921918e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353334e-006	-5.045824e-010	8.335056e-014	4.915904e-009
5.400549999999999e+001	2.349943e+000	-1.500570e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921918e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353334e-006	-3.614796e-009	8.335056e-014	3.532601e-010
5.400649999999999e+001	2.350008e+000	-1.499931e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921918e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183896e-006	-1.353333e-006	-2.378642e-008	8.335056e-014	2.460606e-011
5.400749999999999e+001	2.350298e+000	-1.497023e-006	-5.921912e-014	-5.921945e-014	-1.353339e-006	-5.921916e-014	8.335026e-014	1.183889e-006	1.183898e-006	1.183897e-006	-1.353333e-006	-1.169124e-007	8.335060e-014	2.185684e-012
5.400849999999998e+001	2.351039e+000	-1.489612e-006	-5.921912e-014	-5.921944e-014	-1.353338e-006	-5.921912e-014	8.335029e-014	1.183889e-006	1.183898e-006	1.183898e-006	-1.353331e-006	-3.543107e-007	8.335069e-014	2.703359e-013
5.400900000000000e+001	2.351833e+000	-1.481678e-006	-5.921912e-014	-5.921943e-014	-1.353338e-006	-5.921908e-014	8.335031e-014	1.183890e-006	1.183898e-006	1.183899e-006	-1.353330e-006	-6.084075e-007	8.335079e-014	1.367370e-013
5.401000000000000e+001	2.354159e+000	-1.458415e-006	-5.921912e-014	-5.921941e-014	-1.353337e-006	-5.921895e-014	8.335038e-014	1.183890e-006	1.183898e-006	1.183902e-006	-1.353325e-006	-1.353322e-006	8.335108e-014	8.335123e-014
5.401009999999999e+001	2.353555e+000	-1.464457e-006	-5.921912e-014	-5.921941e-014	-1.353337e-006	-5.921898e-014	8.335037e-014	1.183890e-006	1.183898e-006	1.183901e-006	-1.255856e-006	-1.353323e-006	8.524839e-014	8.335119e-014
5.401029999999999e+001	2.352437e+000	-1.475630e-006	-5.921912e-014	-5.921943e-014	-1.353337e-006	-5.921904e-014	8.335033e-014	1.183890e-006	1.183898e-006	1.183900e-006	-1.076711e-006	-1.353324e-006	9.033299e-014	8.335112e-014
5.401069999999999e+001	2.350602e+000	-1.493983e-006	-5.921912e-014	-5.921945e-014	-1.353338e-006	-5.921914e-014	8.335028e-014	1.183889e-006	1.183898e-006	1.183897e-006	-7.831386e-007	-1.353326e-006	1.124861e-013	8.335101e-014
5.401149999999999e+001	2.348088e+000	-1.519123e-006	-5.921912e-014	-5.921948e-014	-1.353340e-006	-5.921929e-014	8.335020e-014	1.183889e-006	1.183898e-006	1.183894e-006	-3.810663e-007	-1.353329e-006	3.040585e-013	8.335085e-014
5.401249999999999e+001	2.346436e+000	-1.535642e-006	-5.921912e-014	-5.921949e-014	-1.353340e-006	-5.921937e-014	8.335016e-014	1.183888e-006	1.183898e-006	1.183891e-006	-1.169127e-007	-1.353330e-006	2.185675e-012	8.335075e-014
5.401349999999999e+001	2.345854e+000	-1.541469e-006	-5.921912e-014	-5.921950e-014	-1.353341e-006	-5.921941e-014	8.335014e-014	1.183888e-006	1.183898e-006	1.183891e-006	-2.378650e-008	-1.353331e-006	2.460594e-011	8.335071e-014
5.401449999999998e+001	2.345725e+000	-1.542751e-006	-5.921912e-014	-5.921950e-014	-1.353341e-006	-5.921941e-014	8.335014e-014	1.183888e-006	1.183898e-006	1.183890e-006	-3.614809e-009	-1.353331e-006	3.532581e-010	8.335071e-014
5.401549999999998e+001	2.345677e+000	-1.543230e-006	-5.921912e-014	-5.921950e-014	-1.353341e-006	-5.921941e-014	8.335014e-014	1.183888e-006	1.183898e-006	1.183890e-006	-5.045841e-010	-1.353331e-006	4.915877e-009	8.335071e-014
5.401649999999998e+001	2.345468e+000	-1.545326e-006	-5.921912e-014	-5.921950e-014	-1.353341e-006	-5.921943e-014	8.335013e-014	1.183888e-006	1.183898e-006	1.183890e-006	-7.176998e-011	-1.353331e-006	3.806389e-008	8.335069e-014
5.401749999999998e+001	2.344711e+000	-1.552900e-006	-5.921912e-014	-5.921950e-014	-1.353341e-006	-5.921947e-014	8.335011e-014	1.183888e-006	1.183898e-006	1.183889e-006	-1.065044e-011	-1.353332e-006	1.593125e-007	8.335064e-014
5.401849999999998e+001	2.343132e+000	-1.568689e-006	-5.921912e-014	-5.921952e-014	-1.353342e-006	-5.921956e-014	8.335006e-014	1.183887e-006	1.183898e-006	1.183887e-006	-1.328854e-012	-1.353334e-006	4.121295e-007	8.335055e-014
5.401900000000000e+001	2.341800e+000	-1.582001e-006	-5.921912e-014	-5.921954e-014	-1.353343e-006	-5.921963e-014	8.335002e-014	1.183887e-006	1.183898e-006	1.183885e-006	-4.411459e-013	-1.353335e-006	6.252533e-007	8.335047e-014
5.402000000000000e+001	2.338311e+000	-1.616897e-006	-5.921912e-014	-5.921958e-014	-1.353344e-006	-5.921982e-014	8.334992e-014	1.183886e-006	1.183898e-006	1.183880e-006	-5.921974e-014	-1.353339e-006	1.183882e-006	8.335025e-014
5.435949999999921e+001	2.338307e+000	-1.616932e-006	-5.921912e-014	-5.921958e-014	-1.353344e-006	-5.921982e-014	8.334992e-014	1.183886e-006	1.183898e-006	1.183880e-006	-5.921974e-014	-1.353339e-006	1.183882e-006	8.335025e-014
5.501000000000000e+001	2.338307e+000	-1.616933e-006	-5.921912e-014	-5.921958e-014	-1.353344e-006	-5.921982e-014	8.334992e-014	1.183886e-006	1.183898e-006	1.183880e-006	-5.921974e-014	-1.353339e-006	1.183882e-006	8.335025e-014
5.501009999999999e+001	2.338004e+000	-1.619962e-006	-5.921912e-014	-5.921958e-014	-1.353345e-006	-5.921984e-014	8.334991e-014	1.183886e-006	1.183898e-006	1.183879e-006	-5.921977e-014	-1.255870e-006	1.183881e-006	8.524754e-014
5.501029999999999e+001	2.337445e+000	-1.625553e-006	-5.921912e-014	-5.921958e-014	-1.353345e-006	-5.921987e-014	8.334990e-014	1.183886e-006	1.183898e-006	1.183878e-006	-5.921983e-014	-1.076723e-006	1.183879e-006	9.033205e-014
5.501069999999999e+001	2.336528e+000	-1.634729e-006	-5.921912e-014	-5.921960e-014	-1.353345e-006	-5.921992e-014	8.334987e-014	1.183886e-006	1.183898e-006	1.183877e-006	-5.921994e-014	-7.831480e-007	1.183877e-006	1.124848e-013
5.501149999999999e+001	2.335271e+000	-1.647299e-006	-5.921912e-014	-5.921961e-014	-1.353346e-006	-5.921999e-014	8.334983e-014	1.183885e-006	1.183898e-006	1.183875e-006	-5.922008e-014	-3.810715e-007	1.183873e-006	3.040536e-013
5.501249999999999e+001	2.334445e+000	-1.655558e-006	-5.921912e-014	-5.921962e-014	-1.353346e-006	-5.922004e-014	8.334980e-014	1.183885e-006	1.183898e-006	1.183874e-006	-5.922017e-014	-1.169146e-007	1.183871e-006	2.185627e-012
5.501349999999999e+001	2.334153e+000	-1.658472e-006	-5.921912e-014	-5.921962e-014	-1.353347e-006	-5.922005e-014	8.334980e-014	1.183885e-006	1.183898e-006	1.183874e-006	-5.922020e-014	-2.378696e-008	1.183870e-006	2.460527e-011
5.501449999999998e+001	2.334089e+000	-1.659113e-006	-5.921912e-014	-5.921962e-014	-1.353347e-006	-5.922006e-014	8.334980e-014	1.183885e-006	1.183898e-006	1.183874e-006	-5.922021e-014	-3.614882e-009	1.183870e-006	3.532470e-010
5.501549999999998e+001	2.334065e+000	-1.659353e-006	-5.921912e-014	-5.921962e-014	-1.353347e-006	-5.922006e-014	8.334980e-014	1.183885e-006	1.183898e-006	1.183874e-006	-5.922021e-014	-5.045939e-010	1.183870e-006	4.915723e-009
5.501649999999998e+001	2.333961e+000	-1.660400e-006	-5.921912e-014	-5.921962e-014	-1.353347e-006	-5.922006e-014	8.334980e-014	1.183885e-006	1.183898e-006	1.183873e-006	-5.922022e-014	-7.177129e-011	1.183869e-006	3.806290e-008
5.501749999999998e+001	2.333582e+000	-1.664187e-006	-5.921912e-014	-5.921962e-014	-1.353347e-006	-5.922008e-014	8.334978e-014	1.183885e-006	1.183898e-006	1.183873e-006	-5.922026e-014	-1.065062e-011	1.183868e-006	1.593091e-007
5.501849999999998e+001	2.332792e+000	-1.672082e-006	-5.921912e-014	-5.921963e-014	-1.353347e-006	-5.922013e-014	8.334976e-014	1.183885e-006	1.183898e-006	1.183872e-006	-5.922035e-014	-1.328875e-012	1.183866e-006	4.121216e-007
5.501900000000000e+001	2.332127e+000	-1.678737e-006	-5.921912e-014	-5.921964e-014	-1.353348e-006	-5.922017e-014	8.334974e-014	1.183884e-006	1.183898e-006	1.183871e-006	-5.922042e-014	-4.411523e-013	1.183864e-006	6.252420e-007
5.502000000000000e+001	2.330382e+000	-1.696185e-006	-5.921912e-014	-5.921966e-014	-1.353348e-006	-5.922026e-014	8.334969e-014	1.183884e-006	1.183898e-006	1.183868e-006	-5.922062e-014	-5.922049e-014	1.183859e-006	1.183862e-006
5.537749999999917e+001	2.330380e+000	-1.696202e-006	-5.921912e-014	-5.921966e-014	-1.353348e-006	-5.922026e-014	8.334969e-014	1.183884e-006	1.183898e-006	1.183868e-006	-5.922062e-014	-5.922049e-014	1.183859e-006	1.183862e-006
